date,forecast_units_sold,lower_ci,upper_ci,product_category
2018-09-30,162.16917410597057,-42.47800869553899,366.8163569074801,computers_accessories
2018-10-07,158.1691739363968,-70.70725571319952,387.0456035859931,computers_accessories
2018-10-14,129.16917393195314,-121.60636460879113,379.9447124726974,computers_accessories
2018-10-21,140.1691739318367,-130.7409982899621,411.07934615363547,computers_accessories
2018-10-28,141.16917393183365,-148.4793580791723,430.8177059428396,computers_accessories
2018-09-09,37.656336680523886,11.05100343634,64.26166992470777,office_furniture
2018-09-16,59.96164396176682,23.16070193733521,96.76258598619842,office_furniture
2018-09-23,36.06648566179911,-8.05677845927223,80.18974978287045,office_furniture
2018-09-30,61.42943868684559,11.509839542549877,111.34903783114132,office_furniture
2018-10-07,40.201677066250014,-14.52702431059138,94.9303784430914,office_furniture
2018-10-14,36.9961744358271,-21.83864651191795,95.83099538357214,office_furniture
2018-10-21,42.810755439420674,-19.60029347681025,105.2218043556516,office_furniture
2018-10-28,38.64345731697029,-26.92909806711021,104.2160127010508,office_furniture
2018-09-09,14.42619453464001,-8.753778792404963,37.60616786168498,consoles_games
2018-09-16,9.425400917627186,-15.412452495989431,34.2632543312438,consoles_games
2018-09-23,14.46138971507818,-12.261345087688781,41.18412451784514,consoles_games
2018-09-30,11.423090501689813,-17.038857930861735,39.885038934241365,consoles_games
2018-10-07,16.42307984572978,-13.67907135247913,46.52523104393869,consoles_games
2018-10-14,13.423080545248851,-18.234324828148917,45.080485918646616,consoles_games
2018-10-21,9.423080499328359,-23.716676046046025,42.56283704470274,consoles_games
2018-10-28,10.423080502342847,-24.135501506074434,44.98166251076013,consoles_games
2018-09-09,221.95288093227546,93.0753764203981,350.83038544415285,bed_bath_table
2018-09-16,173.35717871100292,16.721134206505127,329.99322321550073,bed_bath_table
2018-09-23,211.9266174237497,39.05505300358229,384.79818184391706,bed_bath_table
2018-09-30,193.34671147891308,8.013559139104956,378.6798638187212,bed_bath_table
2018-10-07,197.34552266704074,1.1786845445563756,393.51236078952513,bed_bath_table
2018-10-14,217.34504887010814,11.223219937485396,423.4668778027309,bed_bath_table
2018-10-21,191.34486003995042,-24.15555728942374,406.84527736932455,bed_bath_table
2018-10-28,215.34478478233262,-9.098060891356027,439.78763045602125,bed_bath_table
2018-09-09,51.74811653680846,-6.043904285413618,109.54013735903054,cool_stuff
2018-09-16,69.1188036845911,-76.00073310801035,214.23834047719254,cool_stuff
2018-09-23,93.21348728611906,-214.3650104230548,400.7919849952929,cool_stuff
2018-09-30,128.8008512732554,-479.05939246380046,736.6610950103112,cool_stuff
2018-10-07,185.1223888948797,-975.1253162074439,1345.3700939972032,cool_stuff
2018-10-14,241.70216576574805,-1932.5313406967541,2415.93567222825,cool_stuff
2018-10-21,393.91395951348994,-3640.029917849107,4427.857836876086,cool_stuff
2018-10-28,639.6029572997745,-6804.0313138787915,8083.23722847834,cool_stuff
2018-09-02,7.3794225495094015,1.6305278579200477,13.128317241098756,air_conditioning
2018-09-09,8.290515836346664,-0.13533379855977756,16.716365471253106,air_conditioning
2018-09-16,5.227003746890789,-5.136178250165823,15.590185743947401,air_conditioning
2018-09-23,7.309470329220649,-4.701719457173339,19.320660115614636,air_conditioning
2018-09-30,5.221162835104261,-8.232308052319409,18.67463372252793,air_conditioning
2018-10-07,4.220361141412358,-10.536603960326744,18.97732624315146,air_conditioning
2018-10-14,3.220608186910507,-12.733272448527218,19.17448882234823,air_conditioning
2018-10-21,4.220532058734905,-12.846654699915371,21.287718817385183,air_conditioning
2018-09-09,70.21481864695609,40.991431013366594,99.43820628054559,baby
2018-09-16,63.06820767025533,29.150866556602274,96.9855487839084,baby
2018-09-23,74.72819972624364,38.28946156694051,111.16693788554679,baby
2018-09-30,69.26126163686727,30.880385651410926,107.64213762232362,baby
2018-10-07,70.19710257476315,30.088790682049293,110.30541446747701,baby
2018-10-14,65.1762819736491,23.44885447165764,106.90370947564055,baby
2018-10-21,65.16952536879026,21.89497508406472,108.4440756535158,baby
2018-10-28,61.16733274673443,16.40268431654185,105.93198117692701,baby
2018-09-09,46.50625200717218,-42.19144220915925,135.2039462235036,garden_tools
2018-09-16,44.22413666579964,-50.71972380625956,139.16799713785883,garden_tools
2018-09-23,63.93816864051279,-39.8727555270088,167.7490928080344,garden_tools
2018-09-30,52.30818847534597,-59.22540585158771,163.84178280227965,garden_tools
2018-10-07,50.31034798650669,-68.50586835082436,169.12656432383775,garden_tools
2018-10-14,46.31002847209834,-79.35895004494601,171.9790069891427,garden_tools
